Trade Date,Maturity Date,Tenor,Face Value (GHS),Coupon Rate(%),AVG Price(%),Settlement Amount (GHS)
05/08/2013,26/10/2015,15s,4500000,21,101.08,4548681
05/08/2013,30/05/2016,16s,18515000,19.24,96.67,17898450.5
06/08/2013,26/10/2015,15s,10000,21,94.3,9430
06/08/2013,25/05/2015,15s,10000,24,95.32,9532.11
06/08/2013,26/10/2015,15s,821000,21,94.29,774120.9
06/08/2013,21/08/2017,17s,2000000,23,108.16,2163266
06/08/2013,26/10/2015,15s,2700000,21,101.08,2729181.6
06/08/2013,01/11/2016,16s,2860000,16.73,98.99,2831082.54
06/08/2013,30/05/2016,16s,20000000,19.24,96.78,19356420
07/08/2013,30/05/2016,16s,3000000,19.24,98.01,2940171
07/08/2013,26/10/2015,15s,3200000,21,101.78,3256963.2
09/08/2013,30/05/2016,16s,5000000,19.24,98.32,4915770
13/08/2013,26/10/2015,15s,3000000,21,101.68,3050502
13/08/2013,30/09/2013,13s,4000000,13.3,98.99,3959540
13/08/2013,21/08/2017,17s,5000000,23,107.17,5358390
13/08/2013,21/08/2017,17s,5000000,23,108.15,5407740
13/08/2013,26/10/2015,15s,10000000,21,101.16,10116140
14/08/2013,21/08/2017,17s,5000000,23,108.09,5404580
14/08/2013,21/08/2017,17s,8062000,23,108.15,8719351.29
15/08/2013,26/10/2015,15s,1000000,21,101.21,1012118
16/08/2013,26/10/2015,15s,1260000,21,101.59,1280065.5
19/08/2013,30/05/2016,16s,5000000,19.24,97.51,4875405
20/08/2013,26/10/2015,15s,2100000,21,100.98,2120670.3
20/08/2013,26/10/2015,15s,3000000,21,99.5,2985000
21/08/2013,30/05/2016,16s,5000000,19.24,97.61,4880600
21/08/2013,21/08/2017,17s,4900000,23,105.92,5190016.3
23/08/2013,21/08/2017,17s,525000,23,108.29,568504.65
23/08/2013,25/05/2015,15s,2105000,24,94.2,1982910
23/08/2013,30/05/2016,16s,10000000,19.24,94.36,9435700
26/08/2013,30/05/2016,16s,10000000,19.24,94.36,9435700
27/08/2013,30/09/2013,13s,2325,13.3,100,2325
27/08/2013,06/02/2014,14s,600199,13,100,600199
27/08/2013,17/02/2014,14s,2000000,13.45,99.99,1999818
27/08/2013,30/05/2016,16s,5200000,19.24,100,5200000
27/08/2013,21/08/2017,17s,5000000,23,105.23,5261690
27/08/2013,21/08/2017,17s,7920000,23,100,7920000
27/08/2013,03/07/2016,16s,8000000,16.9,100,8000000
27/08/2013,26/10/2015,15s,12475000,21,100,12475000
28/08/2013,17/08/2020,20s,130000,17.5,100,129994.93
28/08/2013,26/10/2015,15s,500000,21,97.7,488485.5
28/08/2013,17/02/2014,14s,2000000,13.45,99.99,1999818
28/08/2013,30/09/2013,13s,5000000,13.3,99.93,4996540
28/08/2013,30/09/2013,13s,5000000,13.3,99.97,4998400
29/08/2013,26/10/2015,15s,1100000,21,97.64,1074033.4
29/08/2013,26/10/2015,15s,3200000,21,97.7,3126380.8
29/08/2013,26/10/2015,15s,5700000,21,100.44,5725159.8
29/08/2013,26/10/2015,15s,13550000,21,101.41,13740797.55
30/08/2013,30/05/2016,16s,6000000,19.24,96.04,5762118
30/08/2013,26/10/2015,15s,10000000,21,99.88,9988450
30/08/2013,26/10/2015,15s,13550000,21,101.42,13743033.3
03/09/2013,03/07/2016,16s,807000,16.9,100,807000
03/09/2013,03/07/2016,16s,10000000,16.9,92.01,9200760
04/09/2013,30/05/2016,16s,115000,19.24,95.08,109346.6
04/09/2013,21/08/2017,17s,2650000,23,105.95,2807653.8
04/09/2013,26/10/2015,15s,10000000,21,92.62,9261540
05/09/2013,26/10/2015,15s,10000000,21,99.06,9906350
06/09/2013,26/10/2015,15s,30000000,21,97.72,29315820
09/09/2013,26/10/2015,15s,30000000,21,97.73,29318250
10/09/2013,25/05/2015,15s,2000000,24,103.35,2066928
13/09/2013,26/10/2015,15s,5000000,21,99.74,4986840
13/09/2013,26/10/2015,15s,5000000,21,100.07,5003340
13/09/2013,26/10/2015,15s,5000000,21,107.64,5382030
16/09/2013,21/08/2017,17s,5000000,23,104.46,5223110
16/09/2013,03/07/2016,16s,38000000,16.9,91.31,34696470
17/09/2013,06/05/2017,17s,400000,26,112.23,448907.6
17/09/2013,03/07/2016,16s,5000000,16.9,91.49,4574280
17/09/2013,21/08/2017,17s,5000000,23,104.46,5222885
17/09/2013,03/07/2016,16s,10000000,16.9,91.57,9157270
17/09/2013,26/10/2015,15s,10000000,21,98.44,9844360
18/09/2013,21/08/2017,17s,1475000,23,105.12,1550552.45
19/09/2013,21/08/2017,17s,560000,23,106.2,594717.76
19/09/2013,03/07/2016,16s,5000000,16.9,91.58,4579145
19/09/2013,30/05/2016,16s,4850000,19.24,97.31,4719602.9
20/09/2013,21/08/2017,17s,2000000,23,106.47,2129346
20/09/2013,30/05/2016,16s,4850000,19.24,97.31,4719714.45
24/09/2013,26/10/2015,15s,2000000,21,100.74,2014788
24/09/2013,21/08/2017,17s,2000000,23,106.45,2128930
24/09/2013,25/05/2015,15s,3000000,24,104.34,3130242
25/09/2013,21/08/2017,17s,2000000,23,109.22,2184342
27/09/2013,03/07/2016,16s,450000,16.9,95.08,427874.4
27/09/2013,25/05/2015,15s,455000,24,104.6,475932.73
27/09/2013,26/10/2015,15s,1500000,21,100.74,1511133
27/09/2013,25/07/2016,16s,2000000,14.25,87.92,1758440
27/09/2013,26/10/2015,15s,12475000,21,101.57,12670670.38
01/10/2013,03/07/2016,16s,450000,16.9,95.08,427860
01/10/2013,24/09/2018,18s,1000000,19.04,100.44,1004380
01/10/2013,24/09/2018,18s,1000000,19.04,101.71,1017110
02/10/2013,25/05/2015,15s,226000,24,106.12,239831.43
02/10/2013,21/08/2017,17s,5750000,23,107.66,6190582.25
02/10/2013,24/09/2018,18s,621680000,19.04,100,621675026.6
03/10/2013,21/08/2017,17s,292000,23,112.62,328841.64
03/10/2013,24/09/2018,18s,7240000,19.04,99.95,7236155.56
04/10/2013,03/07/2016,16s,1500000,16.9,94.65,1419774
07/10/2013,26/10/2015,15s,10000000,21,101.57,10157060
08/10/2013,26/10/2015,15s,66000,21,101.32,66873.05
08/10/2013,21/08/2017,17s,2000000,23,108.44,2168754
08/10/2013,26/10/2015,15s,13000000,21,100.7,13090480
09/10/2013,24/09/2018,18s,3080000,19.04,99.63,3068696.4
09/10/2013,21/08/2017,17s,3000000,23,108.15,3244629
09/10/2013,26/10/2015,15s,3500000,21,102.06,3572264.5
09/10/2013,21/08/2017,17s,10000000,23,108.43,10843200
10/10/2013,21/08/2017,17s,3000000,23,108.84,3265335
10/10/2013,21/08/2017,17s,5000000,23,108.43,5421320
10/10/2013,30/05/2016,16s,6000000,19.24,99.19,5951388
11/10/2013,30/05/2016,16s,3000000,19.24,99.39,2981703
11/10/2013,26/10/2015,15s,3500000,21,102.06,3572261
11/10/2013,26/10/2015,15s,5000000,21,102.48,5123850
11/10/2013,21/08/2017,17s,5000000,23,108.84,5441935
11/10/2013,30/05/2016,16s,6000000,19.24,99.19,5951490
14/10/2013,03/07/2016,16s,3050000,16.9,94.29,2875963.95
14/10/2013,30/05/2016,16s,3000000,19.24,99.79,2993673
16/10/2013,21/08/2017,17s,2000000,23,109.09,2181786
18/10/2013,21/08/2017,17s,2000000,23,109.64,2192772
21/10/2013,30/05/2016,16s,5000000,19.24,99.5,4975245
21/10/2013,21/08/2017,17s,5000000,23,109.14,5457230
21/10/2013,21/08/2017,17s,5000000,23,109.2,5460020
22/10/2013,24/09/2018,18s,2000000,19.04,100.39,2007840
22/10/2013,26/10/2015,15s,2000000,21,102.64,2052718
22/10/2013,21/08/2017,17s,2900000,23,110.46,3203386.4
22/10/2013,30/05/2016,16s,5000000,19.24,99.51,4975325
22/10/2013,26/10/2015,15s,5000000,21,103.29,5164675
22/10/2013,21/08/2017,17s,5000000,23,109.19,5459735
22/10/2013,06/05/2017,17s,7000000,26,116.82,8177330
22/10/2013,26/10/2015,15s,10000000,21,103.05,10304620
22/10/2013,26/10/2015,15s,15000000,21,102.96,15444600
23/10/2013,21/08/2017,17s,1000000,23,110.46,1104553
23/10/2013,24/09/2018,18s,1500000,19.04,102.29,1534420.5
23/10/2013,26/10/2015,15s,2000000,21,102.64,2052708
23/10/2013,21/08/2017,17s,2000000,23,110.17,2203444
23/10/2013,06/05/2017,17s,3000000,26,116.75,3502425
23/10/2013,30/05/2016,16s,5000000,19.24,99.51,4975325
23/10/2013,21/08/2017,17s,5000000,23,109.19,5459735
24/10/2013,06/05/2017,17s,590000,26,117.59,693783.95
24/10/2013,25/05/2015,15s,1000000,24,106.65,1066483
24/10/2013,26/10/2015,15s,2000000,21,103.29,2065820
24/10/2013,25/05/2015,15s,2000000,24,106.72,2134352
24/10/2013,21/08/2017,17s,2000000,23,110.88,2217508
24/10/2013,26/10/2015,15s,5000000,21,103.37,5168670
24/10/2013,26/10/2015,15s,7000000,21,102.55,7178738
24/10/2013,03/07/2016,16s,8000000,16.9,95.16,7613008
24/10/2013,03/07/2016,16s,8000000,16.9,96.06,7684544
25/10/2013,21/08/2017,17s,1000000,23,110.44,1104428
25/10/2013,06/05/2017,17s,1000000,26,117.65,1176461
25/10/2013,21/08/2017,17s,3000000,23,110.53,3315837
25/10/2013,26/10/2015,15s,5000000,21,103.37,5168605
25/10/2013,26/10/2015,15s,10000000,21,103.29,10328980
28/10/2013,21/08/2017,17s,1000000,23,110.57,1105658
28/10/2013,21/08/2017,17s,1750000,23,110.42,1932425.25
28/10/2013,26/10/2015,15s,4061562,21,103.2,4191714.75
29/10/2013,21/08/2017,17s,869960,23,110.99,965530.33
29/10/2013,26/10/2015,15s,1000000,21,103.2,1031983
29/10/2013,26/10/2015,15s,2000000,21,103.07,2061300
29/10/2013,25/05/2015,15s,2000000,24,106.48,2129626
29/10/2013,26/10/2015,15s,3200000,21,102.87,3291900.8
29/10/2013,25/07/2016,16s,3800000,14.25,89.72,3409246
30/10/2013,25/05/2015,15s,200000,24,106.53,213063.2
30/10/2013,26/10/2015,15s,243700,21,100,243700
30/10/2013,25/05/2015,15s,1000000,24,106.4,1064048
30/10/2013,26/10/2015,15s,9600000,21,103.36,9922137.6
31/10/2013,25/05/2015,15s,100000,24,106.52,106523.7
01/11/2013,21/08/2017,17s,1000000,23,110.12,1101181
01/11/2013,30/05/2016,16s,2000000,19.24,100.02,2000314
01/11/2013,03/07/2016,16s,3000000,16.9,95.72,2871636
04/11/2013,30/05/2016,16s,2000000,19.24,100.02,2000408
04/11/2013,03/07/2016,16s,3000000,16.9,95.73,2871912
04/11/2013,26/10/2015,15s,4100000,21,102.76,4213012.4
05/11/2013,26/10/2015,15s,700000,21,102.79,719502.7
05/11/2013,24/09/2018,18s,1000000,19.04,102.58,1025848
05/11/2013,21/08/2017,17s,2000000,23,110.52,2210340
05/11/2013,30/05/2016,16s,4000000,19.24,100.42,4016632
06/11/2013,30/05/2016,16s,3000000,19.24,100.32,3009555
07/11/2013,25/07/2016,16s,500000,14.25,90.33,451667.5
08/11/2013,30/05/2016,16s,250000,19.24,100.81,252036.25
08/11/2013,26/10/2015,15s,272000,21,103.62,281858.1
08/11/2013,21/08/2017,17s,753040,23,110.92,835294.56
08/11/2013,30/05/2016,16s,1000000,19.24,100.07,1000663
11/11/2013,26/10/2015,15s,100000,21,100,100000
11/11/2013,06/05/2017,17s,400000,26,117.1,468382
11/11/2013,26/10/2015,15s,500000,21,102.88,514392
11/11/2013,21/08/2017,17s,1500000,23,109.92,1648815
11/11/2013,03/07/2016,16s,3000000,16.9,95.84,2875224
11/11/2013,30/05/2016,16s,4000000,19.24,99.93,3997396
12/11/2013,21/08/2017,17s,869960,23,110.99,965530.33
12/11/2013,26/10/2015,15s,4000000,21,102.95,4118124
13/11/2013,21/08/2017,17s,25350000,23,100,25350000
14/11/2013,26/10/2015,15s,9600000,21,102.46,9836380.8
15/11/2013,24/09/2018,18s,340000,19.04,97.79,332486
18/11/2013,28/04/2014,14s,8500000,12.39,97.05,8249326.5
19/11/2013,26/10/2015,15s,2000000,21,102.52,2050332
19/11/2013,26/10/2015,15s,5000000,21,102.91,5145705
19/11/2013,21/08/2017,17s,5000000,23,107.55,5377380
19/11/2013,28/04/2014,14s,8500000,12.39,96.85,8232386
19/11/2013,26/10/2015,15s,15000000,21,101.65,15247410
20/11/2013,21/08/2017,17s,700000,23,109.06,763446.6
20/11/2013,26/10/2015,15s,770000,21,102.67,790559.77
20/11/2013,26/10/2015,15s,1000000,21,102.33,1023269
20/11/2013,21/08/2017,17s,1000000,23,110.01,1100116
20/11/2013,21/08/2017,17s,1700000,23,109.6,1863115
20/11/2013,30/05/2016,16s,2000000,19.24,99.55,1991060
20/11/2013,26/10/2015,15s,5000000,21,102.62,5130880
20/11/2013,21/08/2017,17s,9700000,23,109.73,10644159.2
21/11/2013,21/08/2017,17s,280000,23,109.67,307077.68
21/11/2013,21/08/2017,17s,1250000,23,108.9,1361257.5
21/11/2013,30/05/2016,16s,3200000,19.24,100.15,3204761.6
21/11/2013,26/10/2015,15s,4230000,21,102.61,4340504.52
21/11/2013,03/07/2016,16s,5000000,16.9,95.87,4793700
21/11/2013,21/08/2017,17s,5000000,23,109.87,5493365
21/11/2013,06/05/2017,17s,10500000,26,115.31,12107277
21/11/2013,21/08/2017,17s,18300000,23,109.53,20044319.4
21/11/2013,21/08/2017,17s,19800000,23,109.59,21698800.2
22/11/2013,26/10/2015,15s,10000,21,102.55,10255.47
22/11/2013,26/10/2015,15s,10000,21,102.56,10255.7
22/11/2013,21/08/2017,17s,700000,23,109.53,766687.6
22/11/2013,25/05/2015,15s,755000,24,105.77,798551.42
25/11/2013,26/10/2015,15s,20000,21,102.38,20476.3
25/11/2013,26/10/2015,15s,500000,21,101.94,509688
25/11/2013,25/05/2015,15s,755000,24,105.75,798413.26
25/11/2013,21/08/2017,17s,20000000,23,109.85,21969320
26/11/2013,21/08/2017,17s,20000,23,109.35,21870.9
26/11/2013,30/05/2016,16s,3090000,19.24,100,3090000
26/11/2013,03/07/2016,16s,4830000,16.9,100,4830000
26/11/2013,21/08/2017,17s,5110000,23,100,5110000
27/11/2013,21/08/2017,17s,3400000,23,108.46,3687755.6
29/11/2013,03/07/2016,16s,4000000,16.9,94.95,3798160
29/11/2013,26/10/2015,15s,5000000,21,102.08,5103835
02/12/2013,26/10/2015,15s,10000,21,100,10000
02/12/2013,26/10/2015,15s,20000,21,101.98,20395.52
02/12/2013,24/09/2018,18s,250000,19.04,100.33,250835.25
02/12/2013,03/07/2016,16s,3000000,16.9,95.05,2851596
02/12/2013,25/05/2015,15s,5000000,24,105.57,5278630
03/12/2013,30/05/2016,16s,4000000,19.24,99.24,3969464
04/12/2013,25/07/2016,16s,500000,14.25,89.46,447277
04/12/2013,06/05/2017,17s,400000,26,115.98,463925.6
04/12/2013,21/08/2017,17s,500000,23,108.84,544209.5
04/12/2013,25/05/2015,15s,1000000,24,105.51,1055138
04/12/2013,26/10/2015,15s,1300000,21,102.21,1328739.1
04/12/2013,24/09/2018,18s,3000000,19.04,97.75,2932572
04/12/2013,26/10/2015,15s,4000000,21,102.13,4085324
05/12/2013,06/02/2014,14s,400000,13,97.19,388758
05/12/2013,30/05/2016,16s,475000,19.24,100.17,475783.75
05/12/2013,21/08/2017,17s,4000000,23,108.92,4356776
09/12/2013,21/08/2017,17s,600000,23,109.23,655377
09/12/2013,26/10/2015,15s,1400000,21,102.19,1430650.2
09/12/2013,03/07/2016,16s,2000000,16.9,95.51,1910230
09/12/2013,21/08/2017,17s,2000000,23,109.37,2187326
09/12/2013,21/08/2017,17s,4000000,23,108.9,4356092
09/12/2013,26/10/2015,15s,10000000,21,101.42,10142090
09/12/2013,21/08/2017,17s,10040000,23,109.64,11007906.2
10/12/2013,21/08/2017,17s,5000000,23,109.23,5461255
10/12/2013,21/08/2017,17s,10000000,23,109.77,10977320
12/12/2013,24/09/2018,18s,2500000,19.04,98.05,2451287.5
12/12/2013,21/08/2017,17s,3000000,23,109.63,3288801
13/12/2013,26/10/2015,15s,676150,21,102.64,693968.58
13/12/2013,26/10/2015,15s,3000000,21,102.35,3070509
17/12/2013,03/07/2016,16s,1000000,16.9,95.72,957166
18/12/2013,21/08/2017,17s,30000,23,100,30000
18/12/2013,03/07/2016,16s,1560000,16.9,100,1560000
18/12/2013,25/05/2015,15s,6000000,24,105.48,6328686
19/12/2013,01/11/2016,16s,140000,16.73,95.26,133358.54
19/12/2013,21/08/2017,17s,288834,23,100,288834
19/12/2013,26/10/2015,15s,547500,21,102.61,561777.71
19/12/2013,26/10/2015,15s,676150,21,102.64,693967.9
19/12/2013,06/05/2017,17s,1014000,26,115.56,1171813.89
19/12/2013,25/07/2016,16s,2774000,14.25,89.41,2480283.33
19/12/2013,25/05/2015,15s,6000000,24,105.47,6327996
20/12/2013,21/08/2017,17s,584000,23,100,584000
20/12/2013,25/05/2015,15s,2000000,24,105.39,2107854
20/12/2013,06/05/2017,17s,3200000,26,115.42,3693353.6
20/12/2013,03/07/2016,16s,5000000,16.9,95.65,4782250
20/12/2013,21/08/2017,17s,5000000,23,108.64,5432080
20/12/2013,25/05/2015,15s,7480000,24,105.08,7860058.8
20/12/2013,25/05/2015,15s,7681545,24,105.14,8076622.22
20/12/2013,21/08/2017,17s,10000000,23,107.84,10783650
23/12/2013,03/07/2016,16s,1000000,16.9,95.83,958292
23/12/2013,25/05/2015,15s,3000000,24,105.42,3162627
23/12/2013,21/08/2017,17s,8000000,23,108.77,8701224
24/12/2013,06/05/2017,17s,2313000,26,115.24,2665436.44
27/12/2013,26/10/2015,15s,547500,21,102.61,561777.71
07/01/2014,21/08/2017,17s,5000000,23,108.71,5435625
07/01/2014,21/08/2017,17s,10000000,23,108.45,10844550
08/01/2014,25/05/2015,15s,2000000,24,105.12,2102432
08/01/2014,25/05/2015,15s,2000000,24,105.3,2106062
08/01/2014,21/08/2017,17s,2000000,23,108.84,2176860
08/01/2014,30/05/2016,16s,4706900,19.24,99.17,4667936.28
08/01/2014,21/08/2017,17s,5000000,23,108.44,5422120
09/01/2014,01/11/2016,16s,300000,16.73,94.79,284355
09/01/2014,21/08/2017,17s,500000,23,109.24,546210
09/01/2014,21/08/2017,17s,2000000,23,108.84,2176794
10/01/2014,21/08/2017,17s,500000,23,109.18,545894.5
10/01/2014,30/05/2016,16s,2000000,19.24,99.63,1992610
10/01/2014,21/08/2017,17s,4000000,23,109.1,4364168
10/01/2014,21/08/2017,17s,4500000,23,109.24,4915732.5
10/01/2014,21/08/2017,17s,5000000,23,108.97,5448510
10/01/2014,06/05/2017,17s,10000000,26,115.71,11571360
13/01/2014,24/09/2018,18s,1500000,19.04,97.78,1466632.5
13/01/2014,30/05/2016,16s,2000000,19.24,99.63,1992544
13/01/2014,26/10/2015,15s,10000000,21,102.13,10213260
13/01/2014,25/05/2015,15s,10000000,24,104.95,10494860
13/01/2014,21/08/2017,17s,10000000,23,108.29,10829460
13/01/2014,21/08/2017,17s,10000000,23,108.69,10869340
13/01/2014,21/08/2017,17s,10000000,23,108.96,10896030
13/01/2014,21/08/2017,17s,10000000,23,109.09,10909410
14/01/2014,21/08/2017,17s,1995000,23,108.96,2173692.15
14/01/2014,21/08/2017,17s,5000000,23,109.09,5454540
14/01/2014,06/05/2017,17s,4955000,26,115.8,5738003.97
14/01/2014,21/08/2017,17s,15000000,23,109.22,16383705
15/01/2014,21/08/2017,17s,5000,23,108.89,5444.7
15/01/2014,30/05/2016,16s,5200000,19.24,99.44,5170968.4
15/01/2014,21/08/2017,17s,5000000,23,109.09,5454375
16/01/2014,30/05/2016,16s,45000,19.24,99.39,44725.5
16/01/2014,06/05/2017,17s,45000,26,115.66,52046.78
16/01/2014,30/05/2016,16s,1300000,19.24,99.76,1296830.6
16/01/2014,21/08/2017,17s,1500000,23,100,1500000
16/01/2014,26/10/2015,15s,2000000,21,102.05,2040978
16/01/2014,26/10/2015,15s,3000000,21,102.12,3063678
16/01/2014,30/05/2016,16s,9991321,19.24,99.26,9917185.4
17/01/2014,24/09/2018,18s,1500000,19.04,98.96,1484466
17/01/2014,26/10/2015,15s,3000000,21,102.12,3063582
17/01/2014,03/07/2016,16s,5000000,16.9,95.37,4768555
17/01/2014,30/05/2016,16s,9990000,19.24,99.62,9952357.68
21/01/2014,21/08/2017,17s,15000,23,100,15000
21/01/2014,25/05/2015,15s,1600000,24,104.98,1679755.2
21/01/2014,21/08/2017,17s,2800000,23,108.67,3042746
21/01/2014,26/10/2015,15s,5000000,21,102.25,5112665
24/01/2014,03/07/2016,16s,1000000,16.9,95.57,955741
24/01/2014,30/05/2016,16s,1000000,19.24,99.62,996173
24/01/2014,24/09/2018,18s,2500000,19.04,99.42,2485467.5
24/01/2014,30/05/2016,16s,6000000,19.24,99.8,5987982
27/01/2014,03/07/2016,16s,60000,16.9,95.57,57344.46
27/01/2014,30/05/2016,16s,60000,19.24,95.57,57344.46
27/01/2014,03/07/2016,16s,2000000,16.9,95.59,1911824
27/01/2014,21/08/2017,17s,2000000,23,108.39,2167782
27/01/2014,30/05/2016,16s,2900000,19.24,99.62,2888837.9
27/01/2014,26/10/2015,15s,4600000,21,102.16,4699410.6
27/01/2014,30/05/2016,16s,5000000,19.24,99.71,4985300
27/01/2014,21/08/2017,17s,14000000,23,108.26,15156050
28/01/2014,25/05/2015,15s,340000,24,105.21,357697.68
28/01/2014,21/08/2017,17s,2000000,23,109.18,2183604
28/01/2014,21/08/2017,17s,4000000,23,109.05,4361896
28/01/2014,26/10/2015,15s,4600000,21,102.16,4699272.6
28/01/2014,25/05/2015,15s,10000000,24,104.68,10467990
28/01/2014,06/05/2017,17s,9550000,26,114.8,10963065.75
28/01/2014,06/05/2017,17s,10000000,26,116.05,11604640
29/01/2014,03/07/2016,16s,1000000,16.9,95.6,956028
29/01/2014,21/08/2017,17s,6790000,23,109.31,7422162.58
30/01/2014,21/08/2017,17s,10000,23,109.25,10924.7
30/01/2014,06/05/2017,17s,480000,26,96.29,462174.72
30/01/2014,03/07/2016,16s,1000000,16.9,95.3,952955
30/01/2014,26/10/2015,15s,2000000,21,102.15,2043042
30/01/2014,25/05/2015,15s,5000000,24,104.83,5241730
31/01/2014,21/08/2017,17s,5000000,23,109.04,5451945
31/01/2014,06/05/2017,17s,5000000,26,115.09,5754455
03/02/2014,30/05/2016,16s,120000,19.24,95.57,114688.92
03/02/2014,30/05/2016,16s,4000000,19.24,98.89,3955688
03/02/2014,06/05/2017,17s,3550000,26,114.54,4066006.7
03/02/2014,06/05/2017,17s,5000000,26,115.06,5752905
03/02/2014,21/08/2017,17s,15000000,23,108.37,16255845
04/02/2014,30/05/2016,16s,4000000,19.24,98.89,3955696
05/02/2014,06/05/2017,17s,1250000,26,115.3,1441248.75
05/02/2014,21/08/2017,17s,4000000,23,107.33,4293080
06/02/2014,16/11/2020,20s,1000000,18,95.31,953118
06/02/2014,21/08/2017,17s,2000000,23,105.54,2110754
06/02/2014,21/08/2017,17s,2000000,23,107.33,2146508
06/02/2014,21/08/2017,17s,2000000,23,107.45,2149094
06/02/2014,26/10/2015,15s,4000000,21,100.39,4015524
06/02/2014,26/10/2015,15s,4000000,21,101.2,4048192
06/02/2014,25/05/2015,15s,5000000,24,103.14,5157085
06/02/2014,21/08/2017,17s,6000000,23,106.94,6416328
07/02/2014,26/10/2015,15s,252619,21,100.43,253702.23
07/02/2014,26/10/2015,15s,2000000,21,101.27,2025482
07/02/2014,03/07/2016,16s,3000000,16.9,94.46,2833902
07/02/2014,25/05/2015,15s,3000000,24,104.53,3135813
07/02/2014,03/07/2016,16s,7496579,16.9,93.84,7034437.39
10/02/2014,26/10/2015,15s,482000,21,99.53,479717.73
10/02/2014,06/05/2017,17s,8946000,26,110.17,9855879.77
11/02/2014,21/08/2017,17s,3971,23,99.58,3954.26
11/02/2014,26/10/2015,15s,400000,21,98.75,395000
11/02/2014,21/08/2017,17s,2000000,23,106.62,2132458
12/02/2014,30/05/2016,16s,300000,19.24,96.28,288845.1
12/02/2014,26/10/2015,15s,600000,21,99.73,598408.2
12/02/2014,21/08/2017,17s,2000000,23,104.66,2093202
12/02/2014,26/10/2015,15s,8250000,21,99.53,8211084.75
13/02/2014,06/05/2017,17s,750000,26,111.39,835407
13/02/2014,21/08/2017,17s,2000000,23,104.85,2096920
13/02/2014,26/10/2015,15s,2530000,21,99.47,2516606.18
13/02/2014,03/07/2016,16s,5000000,16.9,91.82,4590925
14/02/2014,26/10/2015,15s,1520000,21,99.41,1511076.08
14/02/2014,25/05/2015,15s,3000000,24,102.96,3088758
14/02/2014,21/08/2017,17s,7000000,23,104.66,7326074
17/02/2014,21/08/2017,17s,13913,23,99.98,13909.72
17/02/2014,25/05/2015,15s,3000000,24,102.94,3088200
17/02/2014,26/10/2015,15s,4000000,21,98.52,3940688
18/02/2014,03/07/2016,16s,2245000,16.9,90.63,2034692.89
18/02/2014,30/05/2016,16s,5700000,19.24,93.46,5327413.8
18/02/2014,26/10/2015,15s,12300000,21,99.53,12242755.8
19/02/2014,26/10/2015,15s,1505000,21,96.86,1457812.23
19/02/2014,21/08/2017,17s,2000000,23,98.83,1976592
19/02/2014,25/05/2015,15s,4480471,24,100.35,4496372.19
20/02/2014,21/08/2017,17s,383641,23,99.99,383588.44
20/02/2014,06/05/2017,17s,1000000,26,104.44,1044393
20/02/2014,21/08/2017,17s,2000000,23,98.83,1976672
20/02/2014,13/02/2017,17s,2000000,23,100.2,2003970
20/02/2014,03/07/2016,16s,9816421,16.9,90.54,8887718.86
20/02/2014,26/10/2015,15s,10695000,21,96.81,10353497.96
20/02/2014,03/07/2016,16s,21942000,16.9,90.54,19866155.15
21/02/2014,06/05/2017,17s,800000,26,107.69,861494.4
21/02/2014,26/10/2015,15s,910000,21,96.75,880417.72
21/02/2014,13/02/2017,17s,1500000,23,100.3,1504492.5
21/02/2014,21/08/2017,17s,2000000,23,97.64,1952720
21/02/2014,21/08/2017,17s,4000000,23,97.7,3908152
21/02/2014,26/10/2015,15s,12200000,21,95.39,11637238.4
21/02/2014,26/10/2015,15s,12200000,21,96.68,11795252.8
21/02/2014,03/07/2016,16s,34003421,16.9,90.67,30829371.67
24/02/2014,26/10/2015,15s,545653,21,99.88,545002.58
24/02/2014,13/02/2017,17s,1353949,23,100.39,1359279.5
