Trade Date,Currency,Pairs code,Buying,Selling,Mid Rate,
15-Oct-20,USD,USDGHS,5.7007,5.7065,5.7036,
15-Oct-20,Pound Sterling,GBPGHS,7.3637,7.3716,7.3677,
15-Oct-20,Euro,EURGHS,6.6676,6.6741,6.6709,
16-Oct-20,USD,USDGHS,5.7027,5.7085,5.7056,
16-Oct-20,Pound Sterling,GBPGHS,7.3697,7.3782,7.374,
16-Oct-20,Euro,EURGHS,6.6821,6.6886,6.6854,
19-Oct-20,USD,USDGHS,5.7027,5.7085,5.7056,
19-Oct-20,Pound Sterling,GBPGHS,7.4136,7.4221,7.4179,
19-Oct-20,Euro,EURGHS,6.7201,6.7266,6.7234,
20-Oct-20,USD,USDGHS,5.7037,5.7095,5.7066,
20-Oct-20,Pound Sterling,GBPGHS,7.3978,7.4057,7.4018,
20-Oct-20,Euro,EURGHS,6.7529,6.7589,6.7559,
21-Oct-20,USD,USDGHS,5.7037,5.7095,5.7066,
21-Oct-20,Pound Sterling,GBPGHS,7.4976,7.5056,7.5016,
21-Oct-20,Euro,EURGHS,6.771,6.7771,6.7741,
22-Oct-20,USD,USDGHS,5.7047,5.7105,5.7076,
22-Oct-20,Pound Sterling,GBPGHS,7.4698,7.4778,7.4738,
22-Oct-20,Euro,EURGHS,6.7466,6.7532,6.7499,
23-Oct-20,USD,USDGHS,5.7047,5.7105,5.7076,
23-Oct-20,Pound Sterling,GBPGHS,7.4458,7.4539,7.4499,
23-Oct-20,Euro,EURGHS,6.7542,6.7609,6.7576,
26-Oct-20,USD,USDGHS,5.7046,5.7104,5.7075,
26-Oct-20,Pound Sterling,GBPGHS,7.4292,7.4377,7.4335,
26-Oct-20,Euro,EURGHS,6.744,6.7511,6.7476,
27-Oct-20,USD,USDGHS,5.7061,5.7119,5.709,
27-Oct-20,Pound Sterling,GBPGHS,7.4391,7.4477,7.4434,
27-Oct-20,Euro,EURGHS,6.7463,6.7534,6.7499,
28-Oct-20,USD,USDGHS,5.7061,5.7119,5.709,
28-Oct-20,Pound Sterling,GBPGHS,7.4043,7.4123,7.4083,
28-Oct-20,Euro,EURGHS,6.7031,6.7098,6.7065,
29-Oct-20,USD,USDGHS,5.7071,5.7129,5.71,
29-Oct-20,Pound Sterling,GBPGHS,7.3542,7.3616,7.3579,
29-Oct-20,Euro,EURGHS,6.6554,6.6615,6.6585,
30-Oct-20,USD,USDGHS,5.7071,5.7129,5.71,
30-Oct-20,Pound Sterling,GBPGHS,7.3873,7.3953,7.3913,
30-Oct-20,Euro,EURGHS,6.6667,6.6738,6.6703,
02-Nov-20,USD,USDGHS,5.7081,5.7139,5.711,
02-Nov-20,Pound Sterling,GBPGHS,7.3646,7.3732,7.3689,
02-Nov-20,Euro,EURGHS,6.6402,6.6473,6.6438,
03-Nov-20,USD,USDGHS,5.7081,5.7139,5.711,
03-Nov-20,Pound Sterling,GBPGHS,7.3646,7.3732,7.3689,
03-Nov-20,Euro,EURGHS,6.6402,6.6473,6.6438,
04-Nov-20,USD,USDGHS,5.708,5.7138,5.7109,
04-Nov-20,Pound Sterling,GBPGHS,7.4199,7.4285,7.4242,
04-Nov-20,Euro,EURGHS,6.6894,6.6959,6.6927,
06-Nov-20,USD,USDGHS,5.7078,5.7136,5.7107,
06-Nov-20,Pound Sterling,GBPGHS,7.4784,7.487,7.4827,
06-Nov-20,Euro,EURGHS,6.7654,6.7725,6.769,
16-Nov-20,USD,USDGHS,5.7091,5.7149,5.712,
16-Nov-20,Pound Sterling,GBPGHS,7.5326,7.5408,7.5367,
16-Nov-20,Euro,EURGHS,6.7582,6.7648,6.7615,
17-Nov-20,USD,USDGHS,5.709,5.7148,5.7119,
17-Nov-20,Pound Sterling,GBPGHS,7.5628,7.5709,7.5669,
17-Nov-20,Euro,EURGHS,6.7712,6.7779,6.7746,
18-Nov-20,USD,USDGHS,5.7096,5.7154,5.7125,
18-Nov-20,Pound Sterling,GBPGHS,7.5955,7.6037,7.5996,
18-Nov-20,Euro,EURGHS,6.7763,6.783,6.7797,
19-Nov-20,USD,USDGHS,5.7096,5.7154,5.7125,
19-Nov-20,Pound Sterling,GBPGHS,7.5499,7.558,7.554,
19-Nov-20,Euro,EURGHS,6.7572,6.7633,6.7603,
20-Nov-20,USD,USDGHS,5.7101,5.7159,5.713,
20-Nov-20,Pound Sterling,GBPGHS,7.5865,7.5941,7.5903,
20-Nov-20,Euro,EURGHS,6.77,6.7762,6.7731,
23-Nov-20,USD,USDGHS,5.7101,5.7159,5.713,
23-Nov-20,Pound Sterling,GBPGHS,7.5865,7.5947,7.5906,
23-Nov-20,Euro,EURGHS,6.746,6.7526,6.7493,
24-Nov-20,USD,USDGHS,5.71,5.7158,5.7129,
24-Nov-20,Pound Sterling,GBPGHS,7.6223,7.6305,7.6264,
24-Nov-20,Euro,EURGHS,6.7826,6.7887,6.7857,
25-Nov-20,USD,USDGHS,5.71,5.7158,5.7129,
25-Nov-20,Pound Sterling,GBPGHS,7.6389,7.6477,7.6433,
25-Nov-20,Euro,EURGHS,6.8065,6.8131,6.8098,
26-Nov-20,USD,USDGHS,5.71,5.7158,5.7129,
26-Nov-20,Pound Sterling,GBPGHS,7.6075,7.6157,7.6116,
26-Nov-20,Euro,EURGHS,6.7967,6.8034,6.8001,
27-Nov-20,USD,USDGHS,5.7105,5.7163,5.7134,
27-Nov-20,Pound Sterling,GBPGHS,7.6253,7.6335,7.6294,
27-Nov-20,Euro,EURGHS,6.8211,6.8278,6.8245,
30-Nov-20,USD,USDGHS,5.711,5.7168,5.7139,
30-Nov-20,Pound Sterling,GBPGHS,7.6385,7.6467,7.6426,
30-Nov-20,Euro,EURGHS,6.8525,6.8593,6.8559,
01-Dec-20,USD,USDGHS,5.7115,5.7173,5.7144,
01-Dec-20,Pound Sterling,GBPGHS,7.6329,7.6411,7.637,
01-Dec-20,Euro,EURGHS,6.8728,6.8795,6.8762,
02-Dec-20,USD,USDGHS,5.7115,5.7173,5.7144,
02-Dec-20,Pound Sterling,GBPGHS,7.6329,7.6411,7.637,
02-Dec-20,Euro,EURGHS,6.8728,6.8795,6.8762,
03-Dec-20,USD,USDGHS,5.7113,5.7171,5.7142,
03-Dec-20,Pound Sterling,GBPGHS,7.7012,7.71,7.7056,
03-Dec-20,Euro,EURGHS,6.9486,6.956,6.9523,
04-Dec-20,USD,USDGHS,5.7113,5.7171,5.7142,
04-Dec-20,Pound Sterling,GBPGHS,7.704,7.7123,7.7082,
04-Dec-20,Euro,EURGHS,6.9374,6.9443,6.9409,
08-Dec-20,USD,USDGHS,5.7113,5.7171,5.7142,
08-Dec-20,Pound Sterling,GBPGHS,7.6047,7.6134,7.6091,
08-Dec-20,Euro,EURGHS,6.9146,6.9219,6.9183,
09-Dec-20,USD,USDGHS,5.7113,5.7171,5.7142,
09-Dec-20,Pound Sterling,GBPGHS,7.6652,7.6734,7.6693,
09-Dec-20,Euro,EURGHS,6.9056,6.9124,6.909,
10-Dec-20,USD,USDGHS,5.7116,5.7174,5.7145,
10-Dec-20,Pound Sterling,GBPGHS,7.5993,7.6075,7.6034,
10-Dec-20,Euro,EURGHS,6.9343,6.9405,6.9374,
11-Dec-20,USD,USDGHS,5.7116,5.7174,5.7145,
11-Dec-20,Pound Sterling,GBPGHS,7.5491,7.5578,7.5535,
11-Dec-20,Euro,EURGHS,6.9169,6.9242,6.9206,
14-Dec-20,USD,USDGHS,5.7126,5.7184,5.7155,
14-Dec-20,Pound Sterling,GBPGHS,7.6349,7.6432,7.6391,
14-Dec-20,Euro,EURGHS,6.9434,6.9502,6.9468,
15-Dec-20,USD,USDGHS,5.7131,5.7189,5.716,
15-Dec-20,Pound Sterling,GBPGHS,7.6402,7.6484,7.6443,
15-Dec-20,Euro,EURGHS,6.9431,6.9499,6.9465,
16-Dec-20,USD,USDGHS,5.7131,5.7189,5.716,
16-Dec-20,Pound Sterling,GBPGHS,7.7185,7.7273,7.7229,
16-Dec-20,Euro,EURGHS,6.9611,6.9685,6.9648,
17-Dec-20,USD,USDGHS,5.7136,5.7194,5.7165,
17-Dec-20,Pound Sterling,GBPGHS,7.7534,7.7675,7.7605,
17-Dec-20,Euro,EURGHS,6.9951,7.0065,7.0008,
18-Dec-20,USD,USDGHS,5.7166,5.7224,5.7195,
18-Dec-20,Pound Sterling,GBPGHS,7.7083,7.7172,7.7128,
18-Dec-20,Euro,EURGHS,6.9936,7.0003,6.997,
21-Dec-20,USD,USDGHS,5.7163,5.7221,5.7192,
21-Dec-20,Pound Sterling,GBPGHS,7.605,7.6138,7.6094,
21-Dec-20,Euro,EURGHS,6.9784,6.9858,6.9821,
22-Dec-20,USD,USDGHS,5.7173,5.7231,5.7202,
22-Dec-20,Pound Sterling,GBPGHS,7.6429,7.6517,7.6473,
22-Dec-20,Euro,EURGHS,6.9856,6.9924,6.989,
23-Dec-20,USD,USDGHS,5.7183,5.7241,5.7212,
23-Dec-20,Pound Sterling,GBPGHS,7.726,7.7344,7.7302,
23-Dec-20,Euro,EURGHS,6.9799,6.9868,6.9834,
24-Dec-20,USD,USDGHS,5.7293,5.7351,5.7322,
24-Dec-20,Pound Sterling,GBPGHS,7.7684,7.7779,7.7732,
24-Dec-20,Euro,EURGHS,6.9853,6.992,6.9887,
30-Dec-20,USD,USDGHS,5.7313,5.7371,5.7342,
30-Dec-20,Pound Sterling,GBPGHS,7.8003,7.8087,7.8045,
30-Dec-20,Euro,EURGHS,7.0508,7.0571,7.054,
31-Dec-20,USD,USDGHS,5.7573,5.7631,5.7602,
31-Dec-20,Pound Sterling,GBPGHS,7.8697,7.8787,7.8742,
31-Dec-20,Euro,EURGHS,7.0612,7.0674,7.0643,
04-Jan-21,USD,USDGHS,5.7573,5.7631,5.7602,
04-Jan-21,Pound Sterling,GBPGHS,7.8173,7.8257,7.8215,
04-Jan-21,Euro,EURGHS,7.0655,7.0718,7.0687,
05-Jan-21,USD,USDGHS,5.7578,5.7636,5.7607,
05-Jan-21,Pound Sterling,GBPGHS,7.8295,7.8379,7.8337,
05-Jan-21,Euro,EURGHS,7.0638,7.0707,7.0673,
06-Jan-21,USD,USDGHS,5.7578,5.7636,5.7607,
06-Jan-21,Pound Sterling,GBPGHS,7.822,7.831,7.8265,
06-Jan-21,Euro,EURGHS,7.0903,7.0978,7.0941,
08-Jan-21,USD,USDGHS,5.7576,5.7634,5.7605,
08-Jan-21,Pound Sterling,GBPGHS,7.8108,7.8192,7.815,
08-Jan-21,Euro,EURGHS,7.045,7.0519,7.0485,
11-Jan-21,USD,USDGHS,5.7576,5.7634,5.7605,
11-Jan-21,Pound Sterling,GBPGHS,7.7544,7.7627,7.7586,
11-Jan-21,Euro,EURGHS,6.9916,6.9985,6.9951,
12-Jan-21,USD,USDGHS,5.7574,5.7632,5.7603,
12-Jan-21,Pound Sterling,GBPGHS,7.8307,7.8391,7.8349,
12-Jan-21,Euro,EURGHS,6.9954,7.0023,6.9989,
13-Jan-21,USD,USDGHS,5.7574,5.7632,5.7603,
13-Jan-21,Pound Sterling,GBPGHS,7.8577,7.8662,7.862,
13-Jan-21,Euro,EURGHS,7.0039,7.0102,7.0071,
14-Jan-21,USD,USDGHS,5.7576,5.7634,5.7605,
14-Jan-21,Pound Sterling,GBPGHS,7.8586,7.867,7.8628,
14-Jan-21,Euro,EURGHS,6.9761,6.983,6.9796,
15-Jan-21,USD,USDGHS,5.7576,5.7634,5.7605,
15-Jan-21,Pound Sterling,GBPGHS,7.8281,7.8365,7.8323,
15-Jan-21,Euro,EURGHS,6.9614,6.9676,6.9645,
18-Jan-21,USD,USDGHS,5.7574,5.7632,5.7603,
18-Jan-21,Pound Sterling,GBPGHS,7.8145,7.8229,7.8187,
18-Jan-21,Euro,EURGHS,6.9524,6.9587,6.9556,
19-Jan-21,USD,USDGHS,5.7574,5.7632,5.7603,
19-Jan-21,Pound Sterling,GBPGHS,7.8393,7.8477,7.8435,
19-Jan-21,Euro,EURGHS,6.9794,6.9863,6.9829,
20-Jan-21,USD,USDGHS,5.7579,5.7637,5.7608,
20-Jan-21,Pound Sterling,GBPGHS,7.8578,7.8668,7.8623,
20-Jan-21,Euro,EURGHS,6.9693,6.9766,6.973,
21-Jan-21,USD,USDGHS,5.7589,5.7647,5.7618,
21-Jan-21,Pound Sterling,GBPGHS,7.9024,7.9109,7.9067,
21-Jan-21,Euro,EURGHS,6.9926,6.9995,6.9961,
22-Jan-21,USD,USDGHS,5.7589,5.7647,5.7618,
22-Jan-21,Pound Sterling,GBPGHS,7.8667,7.8803,7.8735,
22-Jan-21,Euro,EURGHS,7.0076,7.0191,7.0134,
25-Jan-21,USD,USDGHS,5.7587,5.7645,5.7616,
25-Jan-21,Pound Sterling,GBPGHS,7.8681,7.8766,7.8724,
25-Jan-21,Euro,EURGHS,6.9809,6.9877,6.9843,
26-Jan-21,USD,USDGHS,5.7587,5.7645,5.7616,
26-Jan-21,Pound Sterling,GBPGHS,7.909,7.9175,7.9133,
26-Jan-21,Euro,EURGHS,7.0115,7.0185,7.015,
27-Jan-21,USD,USDGHS,5.7585,5.7643,5.7614,
27-Jan-21,Pound Sterling,GBPGHS,7.8834,7.8919,7.8877,
27-Jan-21,Euro,EURGHS,6.9666,6.9735,6.9701,
28-Jan-21,USD,USDGHS,5.7575,5.7633,5.7604,
28-Jan-21,Pound Sterling,GBPGHS,7.9005,7.9089,7.9047,
28-Jan-21,Euro,EURGHS,6.9817,6.9879,6.9848,
29-Jan-21,USD,USDGHS,5.7575,5.7633,5.7604,
29-Jan-21,Pound Sterling,GBPGHS,7.8953,7.9038,7.8996,
29-Jan-21,Euro,EURGHS,6.9895,6.9963,6.9929,
01-Feb-21,USD,USDGHS,5.7577,5.7635,5.7606,
01-Feb-21,Pound Sterling,GBPGHS,7.8777,7.8862,7.882,
01-Feb-21,Euro,EURGHS,6.964,6.9709,6.9675,
02-Feb-21,USD,USDGHS,5.7577,5.7635,5.7606,
02-Feb-21,Pound Sterling,GBPGHS,7.8483,7.8568,7.8526,
02-Feb-21,Euro,EURGHS,6.9264,6.9333,6.9299,
03-Feb-21,USD,USDGHS,5.7576,5.7634,5.7605,
03-Feb-21,Pound Sterling,GBPGHS,7.8678,7.8768,7.8723,
03-Feb-21,Euro,EURGHS,6.924,6.9314,6.9277,
05-Feb-21,USD,USDGHS,5.7576,5.7634,5.7605,
05-Feb-21,Pound Sterling,GBPGHS,7.9006,7.9097,7.9052,
05-Feb-21,Euro,EURGHS,6.9194,6.9268,6.9231,
08-Feb-21,USD,USDGHS,5.7574,5.7632,5.7603,
08-Feb-21,Pound Sterling,GBPGHS,7.9038,7.9123,7.9081,
08-Feb-21,Euro,EURGHS,6.9313,6.9375,6.9344,
09-Feb-21,USD,USDGHS,5.7574,5.7632,5.7603,
09-Feb-21,Pound Sterling,GBPGHS,7.9389,7.9474,7.9432,
09-Feb-21,Euro,EURGHS,6.964,6.9714,6.9677,
10-Feb-21,USD,USDGHS,5.7572,5.763,5.7601,
10-Feb-21,Pound Sterling,GBPGHS,7.9703,7.9788,7.9746,
10-Feb-21,Euro,EURGHS,6.9841,6.991,6.9876,
11-Feb-21,USD,USDGHS,5.757,5.7628,5.7599,
11-Feb-21,Pound Sterling,GBPGHS,7.9539,7.9624,7.9582,
11-Feb-21,Euro,EURGHS,6.9826,6.9895,6.9861,
12-Feb-21,USD,USDGHS,5.757,5.7628,5.7599,
12-Feb-21,Pound Sterling,GBPGHS,7.9562,7.9647,7.9605,
12-Feb-21,Euro,EURGHS,6.9651,6.9719,6.9685,
15-Feb-21,USD,USDGHS,5.7568,5.7626,5.7597,
15-Feb-21,Pound Sterling,GBPGHS,8.0049,8.0134,8.0092,
15-Feb-21,Euro,EURGHS,6.9796,6.9864,6.983,
16-Feb-21,USD,USDGHS,5.7568,5.7626,5.7597,
16-Feb-21,Pound Sterling,GBPGHS,7.9853,7.9939,7.9896,
16-Feb-21,Euro,EURGHS,6.9643,6.9712,6.9678,
17-Feb-21,USD,USDGHS,5.7567,5.7625,5.7596,
17-Feb-21,Pound Sterling,GBPGHS,7.9621,7.9707,7.9664,
17-Feb-21,Euro,EURGHS,6.923,6.9292,6.9261,
18-Feb-21,USD,USDGHS,5.7562,5.762,5.7591,
18-Feb-21,Pound Sterling,GBPGHS,8.0299,8.0385,8.0342,
18-Feb-21,Euro,EURGHS,6.9493,6.9562,6.9528,
19-Feb-21,USD,USDGHS,5.7557,5.7615,5.7586,
19-Feb-21,Pound Sterling,GBPGHS,8.0684,8.077,8.0727,
19-Feb-21,Euro,EURGHS,6.9784,6.9852,6.9818,
22-Feb-21,USD,USDGHS,5.7507,5.7565,5.7536,
22-Feb-21,Pound Sterling,GBPGHS,8.0849,8.0936,8.0893,
22-Feb-21,Euro,EURGHS,6.9854,6.9923,6.9889,
23-Feb-21,USD,USDGHS,5.7507,5.7565,5.7536,
23-Feb-21,Pound Sterling,GBPGHS,8.1085,8.1178,8.1132,
23-Feb-21,Euro,EURGHS,6.9913,6.9987,6.995,
24-Feb-21,USD,USDGHS,5.7505,5.7563,5.7534,
24-Feb-21,Pound Sterling,GBPGHS,8.1059,8.1146,8.1103,
24-Feb-21,Euro,EURGHS,6.9801,6.9869,6.9835,
25-Feb-21,USD,USDGHS,5.7495,5.7553,5.7524,
25-Feb-21,Pound Sterling,GBPGHS,8.1379,8.1466,8.1423,
25-Feb-21,Euro,EURGHS,7.03,7.0369,7.0335,
26-Feb-21,USD,USDGHS,5.7345,5.7403,5.7374,
26-Feb-21,Pound Sterling,GBPGHS,7.9899,7.9991,7.9945,
26-Feb-21,Euro,EURGHS,6.9508,6.9581,6.9545,
01-Mar-21,USD,USDGHS,5.7295,5.7353,5.7324,
01-Mar-21,Pound Sterling,GBPGHS,7.9778,7.9864,7.9821,
01-Mar-21,Euro,EURGHS,6.8976,6.9044,6.901,
02-Mar-21,USD,USDGHS,5.7251,5.7309,5.728,
02-Mar-21,Pound Sterling,GBPGHS,7.9745,7.9831,7.9788,
02-Mar-21,Euro,EURGHS,6.8942,6.9016,6.8979,
03-Mar-21,USD,USDGHS,5.7251,5.7309,5.728,
03-Mar-21,Pound Sterling,GBPGHS,7.9974,8.006,8.0017,
03-Mar-21,Euro,EURGHS,6.9128,6.9196,6.9162,
04-Mar-21,USD,USDGHS,5.7236,5.7294,5.7265,
04-Mar-21,Pound Sterling,GBPGHS,8.0022,8.0108,8.0065,
04-Mar-21,Euro,EURGHS,6.8907,6.8975,6.8941,
05-Mar-21,USD,USDGHS,5.7233,5.7291,5.7262,
05-Mar-21,Pound Sterling,GBPGHS,7.9102,7.9187,7.9145,
05-Mar-21,Euro,EURGHS,6.8197,6.8265,6.8231,
09-Mar-21,USD,USDGHS,5.7233,5.7291,5.7262,
09-Mar-21,Pound Sterling,GBPGHS,7.9102,7.9187,7.9145,
09-Mar-21,Euro,EURGHS,6.8197,6.8265,6.8231,
10-Mar-21,USD,USDGHS,5.7236,5.7294,5.7265,
10-Mar-21,Pound Sterling,GBPGHS,7.9484,7.9569,7.9527,
10-Mar-21,Euro,EURGHS,6.8069,6.8136,6.8103,
11-Mar-21,USD,USDGHS,5.7236,5.7294,5.7265,
11-Mar-21,Pound Sterling,GBPGHS,7.9942,8.0028,7.9985,
11-Mar-21,Euro,EURGHS,6.8461,6.8529,6.8495,
12-Mar-21,USD,USDGHS,5.7236,5.7294,5.7265,
12-Mar-21,Pound Sterling,GBPGHS,7.9536,7.9621,7.9579,
12-Mar-21,Euro,EURGHS,6.833,6.8397,6.8364,
15-Mar-21,USD,USDGHS,5.7241,5.7299,5.727,
15-Mar-21,Pound Sterling,GBPGHS,7.9468,7.9553,7.9511,
15-Mar-21,Euro,EURGHS,6.8301,6.8368,6.8335,
16-Mar-21,USD,USDGHS,5.7241,5.7299,5.727,
16-Mar-21,Pound Sterling,GBPGHS,7.9474,7.9559,7.9517,
16-Mar-21,Euro,EURGHS,6.8054,6.8122,6.8088,
17-Mar-21,USD,USDGHS,5.7246,5.7304,5.7275,
17-Mar-21,Pound Sterling,GBPGHS,7.9424,7.9509,7.9467,
17-Mar-21,Euro,EURGHS,6.8163,6.823,6.8197,
18-Mar-21,USD,USDGHS,5.7246,5.7304,5.7275,
18-Mar-21,Pound Sterling,GBPGHS,7.9727,7.9813,7.977,
18-Mar-21,Euro,EURGHS,6.8236,6.8309,6.8273,
19-Mar-21,USD,USDGHS,5.7246,5.7304,5.7275,
19-Mar-21,Pound Sterling,GBPGHS,7.9315,7.94,7.9358,
19-Mar-21,Euro,EURGHS,6.8064,6.8131,6.8098,
22-Mar-21,USD,USDGHS,5.7244,5.7302,5.7273,
22-Mar-21,Pound Sterling,GBPGHS,7.9272,7.9357,7.9315,
22-Mar-21,Euro,EURGHS,6.832,6.8388,6.8354,
23-Mar-21,USD,USDGHS,5.7244,5.7302,5.7273,
23-Mar-21,Pound Sterling,GBPGHS,7.8911,7.9002,7.8957,
23-Mar-21,Euro,EURGHS,6.7922,6.7994,6.7958,
24-Mar-21,USD,USDGHS,5.7244,5.7302,5.7273,
24-Mar-21,Pound Sterling,GBPGHS,7.8539,7.8624,7.8582,
24-Mar-21,Euro,EURGHS,6.7706,6.7773,6.774,
25-Mar-21,USD,USDGHS,5.7244,5.7302,5.7273,
25-Mar-21,Pound Sterling,GBPGHS,7.8539,7.8624,7.8582,
25-Mar-21,Euro,EURGHS,6.7706,6.7773,6.774,
26-Mar-21,USD,USDGHS,5.7239,5.7297,5.7268,
26-Mar-21,Pound Sterling,GBPGHS,7.8996,7.9087,7.9042,
26-Mar-21,Euro,EURGHS,6.7501,6.7572,6.7537,
29-Mar-21,USD,USDGHS,5.7259,5.7317,5.7288,
29-Mar-21,Pound Sterling,GBPGHS,7.8989,7.9074,7.9032,
29-Mar-21,Euro,EURGHS,6.7455,6.7515,6.7485,
30-Mar-21,USD,USDGHS,5.7259,5.7317,5.7288,
30-Mar-21,Pound Sterling,GBPGHS,7.8577,7.8661,7.8619,
30-Mar-21,Euro,EURGHS,6.7148,6.7215,6.7182,
31-Mar-21,USD,USDGHS,5.7259,5.7317,5.7288,
31-Mar-21,Pound Sterling,GBPGHS,7.8663,7.877,7.8717,
31-Mar-21,Euro,EURGHS,6.709,6.7153,6.7122,
01-Apr-21,USD,USDGHS,5.7269,5.7327,5.7298,
01-Apr-21,Pound Sterling,GBPGHS,7.9158,7.9243,7.9201,
01-Apr-21,Euro,EURGHS,6.7334,6.7406,6.737,
06-Apr-21,USD,USDGHS,5.7267,5.7325,5.7296,
06-Apr-21,Pound Sterling,GBPGHS,7.9355,7.944,7.9398,
06-Apr-21,Euro,EURGHS,6.7831,6.7898,6.7865,
07-Apr-21,USD,USDGHS,5.7265,5.7323,5.7294,
07-Apr-21,Pound Sterling,GBPGHS,7.874,7.8824,7.8782,
07-Apr-21,Euro,EURGHS,6.8067,6.8134,6.8101,
08-Apr-21,USD,USDGHS,5.7265,5.7323,5.7294,
08-Apr-21,Pound Sterling,GBPGHS,7.8711,7.8801,7.8756,
08-Apr-21,Euro,EURGHS,6.8266,6.8339,6.8303,
09-Apr-21,USD,USDGHS,5.7265,5.7323,5.7294,
09-Apr-21,Pound Sterling,GBPGHS,7.862,7.8704,7.8662,
09-Apr-21,Euro,EURGHS,6.8063,6.813,6.8097,
12-Apr-21,USD,USDGHS,5.7265,5.7323,5.7294,
12-Apr-21,Pound Sterling,GBPGHS,7.8677,7.8767,7.8722,
12-Apr-21,Euro,EURGHS,6.8201,6.8273,6.8237,
13-Apr-21,USD,USDGHS,5.7275,5.7333,5.7304,
13-Apr-21,Pound Sterling,GBPGHS,7.8673,7.8758,7.8716,
13-Apr-21,Euro,EURGHS,6.8328,6.8396,6.8362,
14-Apr-21,USD,USDGHS,5.7285,5.7343,5.7314,
14-Apr-21,Pound Sterling,GBPGHS,7.9042,7.9127,7.9085,
14-Apr-21,Euro,EURGHS,6.8601,6.8669,6.8635,
15-Apr-21,USD,USDGHS,5.7285,5.7343,5.7314,
15-Apr-21,Pound Sterling,GBPGHS,7.8991,7.9076,7.9034,
15-Apr-21,Euro,EURGHS,6.8586,6.8654,6.862,
16-Apr-21,USD,USDGHS,5.729,5.7348,5.7319,
16-Apr-21,Pound Sterling,GBPGHS,7.9175,7.9266,7.9221,
16-Apr-21,Euro,EURGHS,6.8627,6.87,6.8664,
19-Apr-21,USD,USDGHS,5.7285,5.7343,5.7314,
19-Apr-21,Pound Sterling,GBPGHS,8.0119,8.0205,8.0162,
19-Apr-21,Euro,EURGHS,6.8902,6.8976,6.8939,
20-Apr-21,USD,USDGHS,5.7285,5.7343,5.7314,
20-Apr-21,Pound Sterling,GBPGHS,7.9884,7.997,7.9927,
20-Apr-21,Euro,EURGHS,6.9015,6.9083,6.9049,
21-Apr-21,USD,USDGHS,5.7283,5.7341,5.7312,
21-Apr-21,Pound Sterling,GBPGHS,7.9801,7.9887,7.9844,
21-Apr-21,Euro,EURGHS,6.8919,6.8987,6.8953,
22-Apr-21,USD,USDGHS,5.728,5.7338,5.7309,
22-Apr-21,Pound Sterling,GBPGHS,7.927,7.9355,7.9313,
22-Apr-21,Euro,EURGHS,6.8853,6.8921,6.8887,
23-Apr-21,USD,USDGHS,5.728,5.7338,5.7309,
23-Apr-21,Pound Sterling,GBPGHS,7.9322,7.9407,7.9365,
23-Apr-21,Euro,EURGHS,6.9132,6.92,6.9166,
26-Apr-21,USD,USDGHS,5.7278,5.7336,5.7307,
26-Apr-21,Pound Sterling,GBPGHS,7.9623,7.9708,7.9666,
26-Apr-21,Euro,EURGHS,6.9225,6.9293,6.9259,
27-Apr-21,USD,USDGHS,5.7288,5.7346,5.7317,
27-Apr-21,Pound Sterling,GBPGHS,7.9711,7.9796,7.9754,
27-Apr-21,Euro,EURGHS,6.9212,6.9286,6.9249,
28-Apr-21,USD,USDGHS,5.7288,5.7346,5.7317,
28-Apr-21,Pound Sterling,GBPGHS,7.974,7.9825,7.9783,
28-Apr-21,Euro,EURGHS,6.9315,6.9383,6.9349,
29-Apr-21,USD,USDGHS,5.7283,5.7341,5.7312,
29-Apr-21,Pound Sterling,GBPGHS,7.9922,8.0007,7.9965,
29-Apr-21,Euro,EURGHS,6.9413,6.9481,6.9447,
30-Apr-21,USD,USDGHS,5.7293,5.7351,5.7322,
30-Apr-21,Pound Sterling,GBPGHS,7.9179,7.9264,7.9222,
30-Apr-21,Euro,EURGHS,6.8924,6.8992,6.8958,
04-May-21,USD,USDGHS,5.7291,5.7349,5.732,
04-May-21,Pound Sterling,GBPGHS,7.948,7.9566,7.9523,
04-May-21,Euro,EURGHS,6.885,6.8924,6.8887,
05-May-21,USD,USDGHS,5.7289,5.7347,5.7318,
05-May-21,Pound Sterling,GBPGHS,7.9672,7.9758,7.9715,
05-May-21,Euro,EURGHS,6.8766,6.8834,6.88,
06-May-21,USD,USDGHS,5.7289,5.7347,5.7318,
06-May-21,Pound Sterling,GBPGHS,7.9512,7.9597,7.9555,
06-May-21,Euro,EURGHS,6.9063,6.9131,6.9097,
07-May-21,USD,USDGHS,5.7287,5.7345,5.7316,
07-May-21,Pound Sterling,GBPGHS,8.0145,8.0231,8.0188,
07-May-21,Euro,EURGHS,6.9594,6.9663,6.9629,
10-May-21,USD,USDGHS,5.7282,5.734,5.7311,
10-May-21,Pound Sterling,GBPGHS,8.0957,8.1044,8.1001,
10-May-21,Euro,EURGHS,6.9623,6.9685,6.9654,
11-May-21,USD,USDGHS,5.728,5.7338,5.7309,
11-May-21,Pound Sterling,GBPGHS,8.1,8.1087,8.1044,
11-May-21,Euro,EURGHS,6.9648,6.9716,6.9682,
12-May-21,USD,USDGHS,5.7278,5.7336,5.7307,
12-May-21,Pound Sterling,GBPGHS,8.074,8.0826,8.0783,
12-May-21,Euro,EURGHS,6.9162,6.923,6.9196,
